0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0
4,2,11,0,0,0,0,0,0,0,0
0,0,2,10,0,0,0,0,0,0,0
0,2,3,1,1,0,0,0,0,0,0
0,2,2,6,6,4,0,0,0,0,0
0,1,13,1,1,8,3,0,0,0,0
0,0,0,2,10,0,4,0,0,0,0
0,1,1,0,4,1,3,1,2,0,0
0,0,0,0,1,5,2,7,10,1,0
